CTRL.000.003:SPIDATAOUT.0 GPIO.022.000.1:BUFFER_IN
HMC.023.000:PHYDDIOADDRDOUT.39 GPIO.014.000.3:DATAOUT.1
HMC.023.000:PHYDDIOADDRDOUT.40 GPIO.014.000.0:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.41 GPIO.014.000.1:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.42 GPIO.014.000.2:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.43 GPIO.014.000.3:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.44 GPIO.014.000.0:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.45 GPIO.014.000.1:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.46 GPIO.014.000.2:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.47 GPIO.014.000.3:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.48 GPIO.012.000.0:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.49 GPIO.012.000.1:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.50 GPIO.012.000.2:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.51 GPIO.012.000.3:DATAOUT.2
HMC.023.000:PHYDDIOADDRDOUT.52 GPIO.012.000.0:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.53 GPIO.012.000.1:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.54 GPIO.012.000.2:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.55 GPIO.012.000.3:DATAOUT.3
HMC.023.000:PHYDDIOADDRDOUT.56 GPIO.010.000.0:DATAOUT.0
HMC.023.000:PHYDDIOADDRDOUT.57 GPIO.010.000.1:DATAOUT.0
HMC.023.000:PHYDDIOADDRDOUT.58 GPIO.010.000.2:DATAOUT.0
HMC.023.000:PHYDDIOADDRDOUT.59 GPIO.010.000.3:DATAOUT.0
HMC.023.000:PHYDDIOADDRDOUT.60 GPIO.010.000.0:DATAOUT.1
HMC.023.000:PHYDDIOADDRDOUT.61 GPIO.010.000.1:DATAOUT.1
HMC.023.000:PHYDDIOADDRDOUT.62 GPIO.010.000.2:DATAOUT.1
HMC.023.000:PHYDDIOADDRDOUT.63 GPIO.010.000.3:DATAOUT.1
HMC.022.061:PHYDDIOBAACLR.0 GPIO.017.061.2:ACLR
HMC.022.061:PHYDDIOBAACLR.1 GPIO.017.061.0:ACLR
HMC.022.061:PHYDDIOBAACLR.2 GPIO.017.061.1:ACLR
HMC.023.000:PHYDDIOBAACLR.0 GPIO.017.000.2:ACLR
HMC.023.000:PHYDDIOBAACLR.1 GPIO.017.000.0:ACLR
HMC.023.000:PHYDDIOBAACLR.2 GPIO.017.000.1:ACLR
HMC.022.061:PHYDDIOBADOUT.0 GPIO.017.061.0:DATAOUT.2
HMC.022.061:PHYDDIOBADOUT.1 GPIO.017.061.1:DATAOUT.2
HMC.022.061:PHYDDIOBADOUT.2 GPIO.017.061.2:DATAOUT.2
HMC.022.061:PHYDDIOBADOUT.3 GPIO.017.061.3:DATAOUT.2
HMC.022.061:PHYDDIOBADOUT.4 GPIO.017.061.0:DATAOUT.0
HMC.022.061:PHYDDIOBADOUT.5 GPIO.017.061.1:DATAOUT.0
HMC.022.061:PHYDDIOBADOUT.6 GPIO.017.061.2:DATAOUT.0
HMC.022.061:PHYDDIOBADOUT.7 GPIO.017.061.3:DATAOUT.0
HMC.022.061:PHYDDIOBADOUT.8 GPIO.017.061.0:DATAOUT.1
HMC.022.061:PHYDDIOBADOUT.9 GPIO.017.061.1:DATAOUT.1
HMC.022.061:PHYDDIOBADOUT.10 GPIO.017.061.2:DATAOUT.1
HMC.022.061:PHYDDIOBADOUT.11 GPIO.017.061.3:DATAOUT.1
HMC.023.000:PHYDDIOBADOUT.0 GPIO.017.000.0:DATAOUT.2
HMC.023.000:PHYDDIOBADOUT.1 GPIO.017.000.1:DATAOUT.2
HMC.023.000:PHYDDIOBADOUT.2 GPIO.017.000.2:DATAOUT.2
HMC.023.000:PHYDDIOBADOUT.3 GPIO.017.000.3:DATAOUT.2
HMC.023.000:PHYDDIOBADOUT.4 GPIO.017.000.0:DATAOUT.0
HMC.023.000:PHYDDIOBADOUT.5 GPIO.017.000.1:DATAOUT.0
HMC.023.000:PHYDDIOBADOUT.6 GPIO.017.000.2:DATAOUT.0
HMC.023.000:PHYDDIOBADOUT.7 GPIO.017.000.3:DATAOUT.0
HMC.023.000:PHYDDIOBADOUT.8 GPIO.017.000.0:DATAOUT.1
HMC.023.000:PHYDDIOBADOUT.9 GPIO.017.000.1:DATAOUT.1
HMC.023.000:PHYDDIOBADOUT.10 GPIO.017.000.2:DATAOUT.1
HMC.023.000:PHYDDIOBADOUT.11 GPIO.017.000.3:DATAOUT.1
HMC.022.061:PHYDDIOCASNACLR GPIO.015.061.2:ACLR
HMC.023.000:PHYDDIOCASNACLR GPIO.015.000.2:ACLR
HMC.022.061:PHYDDIOCASNDOUT.0 GPIO.015.061.0:DATAOUT.2
HMC.022.061:PHYDDIOCASNDOUT.1 GPIO.015.061.1:DATAOUT.2
HMC.022.061:PHYDDIOCASNDOUT.2 GPIO.015.061.2:DATAOUT.2
HMC.022.061:PHYDDIOCASNDOUT.3 GPIO.015.061.3:DATAOUT.2
HMC.023.000:PHYDDIOCASNDOUT.0 GPIO.015.000.0:DATAOUT.2
HMC.023.000:PHYDDIOCASNDOUT.1 GPIO.015.000.1:DATAOUT.2
HMC.023.000:PHYDDIOCASNDOUT.2 GPIO.015.000.2:DATAOUT.2
HMC.023.000:PHYDDIOCASNDOUT.3 GPIO.015.000.3:DATAOUT.2
HMC.022.061:PHYDDIOCKDOUT.0 GPIO.018.061.0:DATAOUT.0
HMC.022.061:PHYDDIOCKDOUT.1 GPIO.018.061.1:DATAOUT.0
HMC.022.061:PHYDDIOCKDOUT.2 GPIO.018.061.2:DATAOUT.0
HMC.022.061:PHYDDIOCKDOUT.3 GPIO.018.061.3:DATAOUT.0
HMC.023.000:PHYDDIOCKDOUT.0 GPIO.018.000.0:DATAOUT.0
HMC.023.000:PHYDDIOCKDOUT.1 GPIO.018.000.1:DATAOUT.0
HMC.023.000:PHYDDIOCKDOUT.2 GPIO.018.000.2:DATAOUT.0
HMC.023.000:PHYDDIOCKDOUT.3 GPIO.018.000.3:DATAOUT.0
HMC.022.061:PHYDDIOCKEACLR.0 GPIO.044.061.3:ACLR
HMC.022.061:PHYDDIOCKEACLR.1 GPIO.042.061.2:ACLR
HMC.023.000:PHYDDIOCKEACLR.0 GPIO.044.000.3:ACLR
HMC.023.000:PHYDDIOCKEACLR.1 GPIO.042.000.2:ACLR
HMC.022.061:PHYDDIOCKEDOUT.0 GPIO.044.061.0:DATAOUT.3
HMC.022.061:PHYDDIOCKEDOUT.1 GPIO.044.061.1:DATAOUT.3
HMC.022.061:PHYDDIOCKEDOUT.2 GPIO.044.061.2:DATAOUT.3
HMC.022.061:PHYDDIOCKEDOUT.3 GPIO.044.061.3:DATAOUT.3
HMC.022.061:PHYDDIOCKEDOUT.4 GPIO.042.061.0:DATAOUT.2
HMC.022.061:PHYDDIOCKEDOUT.5 GPIO.042.061.1:DATAOUT.2
HMC.022.061:PHYDDIOCKEDOUT.6 GPIO.042.061.2:DATAOUT.2
HMC.022.061:PHYDDIOCKEDOUT.7 GPIO.042.061.3:DATAOUT.2
HMC.023.000:PHYDDIOCKEDOUT.0 GPIO.044.000.0:DATAOUT.3
HMC.023.000:PHYDDIOCKEDOUT.1 GPIO.044.000.1:DATAOUT.3
HMC.023.000:PHYDDIOCKEDOUT.2 GPIO.044.000.2:DATAOUT.3
HMC.023.000:PHYDDIOCKEDOUT.3 GPIO.044.000.3:DATAOUT.3
HMC.023.000:PHYDDIOCKEDOUT.4 GPIO.042.000.0:DATAOUT.2
HMC.023.000:PHYDDIOCKEDOUT.5 GPIO.042.000.1:DATAOUT.2
HMC.023.000:PHYDDIOCKEDOUT.6 GPIO.042.000.2:DATAOUT.2
HMC.023.000:PHYDDIOCKEDOUT.7 GPIO.042.000.3:DATAOUT.2
HMC.022.061:PHYDDIOCKNDOUT.0 GPIO.018.061.0:DATAOUT.1
HMC.022.061:PHYDDIOCKNDOUT.1 GPIO.018.061.1:DATAOUT.1
HMC.022.061:PHYDDIOCKNDOUT.2 GPIO.018.061.2:DATAOUT.1
HMC.022.061:PHYDDIOCKNDOUT.3 GPIO.018.061.3:DATAOUT.1
HMC.023.000:PHYDDIOCKNDOUT.0 GPIO.018.000.0:DATAOUT.1
HMC.023.000:PHYDDIOCKNDOUT.1 GPIO.018.000.1:DATAOUT.1
HMC.023.000:PHYDDIOCKNDOUT.2 GPIO.018.000.2:DATAOUT.1
HMC.023.000:PHYDDIOCKNDOUT.3 GPIO.018.000.3:DATAOUT.1
HMC.022.061:PHYDDIOCSNACLR.0 GPIO.012.061.0:ACLR
HMC.022.061:PHYDDIOCSNACLR.1 GPIO.012.061.1:ACLR
HMC.023.000:PHYDDIOCSNACLR.0 GPIO.012.000.0:ACLR
HMC.023.000:PHYDDIOCSNACLR.1 GPIO.012.000.1:ACLR
HMC.022.061:PHYDDIOCSNDOUT.0 GPIO.012.061.0:DATAOUT.0
HMC.022.061:PHYDDIOCSNDOUT.1 GPIO.012.061.1:DATAOUT.0
HMC.022.061:PHYDDIOCSNDOUT.2 GPIO.012.061.2:DATAOUT.0
HMC.022.061:PHYDDIOCSNDOUT.3 GPIO.012.061.3:DATAOUT.0
HMC.022.061:PHYDDIOCSNDOUT.4 GPIO.012.061.0:DATAOUT.1
HMC.022.061:PHYDDIOCSNDOUT.5 GPIO.012.061.1:DATAOUT.1
HMC.022.061:PHYDDIOCSNDOUT.6 GPIO.012.061.2:DATAOUT.1
HMC.022.061:PHYDDIOCSNDOUT.7 GPIO.012.061.3:DATAOUT.1
HMC.023.000:PHYDDIOCSNDOUT.0 GPIO.012.000.0:DATAOUT.0
HMC.023.000:PHYDDIOCSNDOUT.1 GPIO.012.000.1:DATAOUT.0
HMC.023.000:PHYDDIOCSNDOUT.2 GPIO.012.000.2:DATAOUT.0
HMC.023.000:PHYDDIOCSNDOUT.3 GPIO.012.000.3:DATAOUT.0
HMC.023.000:PHYDDIOCSNDOUT.4 GPIO.012.000.0:DATAOUT.1
HMC.023.000:PHYDDIOCSNDOUT.5 GPIO.012.000.1:DATAOUT.1
HMC.023.000:PHYDDIOCSNDOUT.6 GPIO.012.000.2:DATAOUT.1
HMC.023.000:PHYDDIOCSNDOUT.7 GPIO.012.000.3:DATAOUT.1
HMC.022.061:PHYDDIODMDOUT.0 GPIO.038.061.0:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.1 GPIO.038.061.1:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.2 GPIO.038.061.2:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.3 GPIO.038.061.3:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.4 GPIO.046.061.0:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.5 GPIO.046.061.1:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.6 GPIO.046.061.2:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.7 GPIO.046.061.3:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.8 GPIO.053.061.0:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.9 GPIO.053.061.1:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.10 GPIO.053.061.2:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.11 GPIO.053.061.3:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.12 GPIO.061.061.0:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.13 GPIO.061.061.1:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.14 GPIO.061.061.2:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.15 GPIO.061.061.3:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.16 GPIO.066.061.0:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.17 GPIO.066.061.1:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.18 GPIO.066.061.2:DATAOUT.2
HMC.022.061:PHYDDIODMDOUT.19 GPIO.066.061.3:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.0 GPIO.038.000.0:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.1 GPIO.038.000.1:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.2 GPIO.038.000.2:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.3 GPIO.038.000.3:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.4 GPIO.046.000.0:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.5 GPIO.046.000.1:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.6 GPIO.046.000.2:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.7 GPIO.046.000.3:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.8 GPIO.053.000.0:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.9 GPIO.053.000.1:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.10 GPIO.053.000.2:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.11 GPIO.053.000.3:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.12 GPIO.061.000.0:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.13 GPIO.061.000.1:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.14 GPIO.061.000.2:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.15 GPIO.061.000.3:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.16 GPIO.066.000.0:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.17 GPIO.066.000.1:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.18 GPIO.066.000.2:DATAOUT.2
HMC.023.000:PHYDDIODMDOUT.19 GPIO.066.000.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.0 GPIO.032.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.1 GPIO.032.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.2 GPIO.032.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.3 GPIO.032.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.4 GPIO.032.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.5 GPIO.032.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.6 GPIO.032.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.7 GPIO.032.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.8 GPIO.032.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.9 GPIO.032.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.10 GPIO.032.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.11 GPIO.032.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.12 GPIO.034.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.13 GPIO.034.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.14 GPIO.034.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.15 GPIO.034.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.16 GPIO.036.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.17 GPIO.036.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.18 GPIO.036.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.19 GPIO.036.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.20 GPIO.036.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.21 GPIO.036.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.22 GPIO.036.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.23 GPIO.036.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.24 GPIO.036.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.25 GPIO.036.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.26 GPIO.036.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.27 GPIO.036.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.28 GPIO.038.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.29 GPIO.038.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.30 GPIO.038.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.31 GPIO.038.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.36 GPIO.040.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.37 GPIO.040.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.38 GPIO.040.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.39 GPIO.040.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.40 GPIO.040.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.41 GPIO.040.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.42 GPIO.040.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.43 GPIO.040.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.44 GPIO.040.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.45 GPIO.040.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.46 GPIO.040.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.47 GPIO.040.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.48 GPIO.042.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.49 GPIO.042.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.50 GPIO.042.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.51 GPIO.042.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.52 GPIO.044.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.53 GPIO.044.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.54 GPIO.044.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.55 GPIO.044.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.56 GPIO.044.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.57 GPIO.044.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.58 GPIO.044.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.59 GPIO.044.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.60 GPIO.044.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.61 GPIO.044.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.62 GPIO.044.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.63 GPIO.044.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.64 GPIO.046.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.65 GPIO.046.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.66 GPIO.046.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.67 GPIO.046.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.72 GPIO.048.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.73 GPIO.048.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.74 GPIO.048.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.75 GPIO.048.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.76 GPIO.048.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.77 GPIO.048.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.78 GPIO.048.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.79 GPIO.048.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.80 GPIO.048.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.81 GPIO.048.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.82 GPIO.048.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.83 GPIO.048.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.84 GPIO.050.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.85 GPIO.050.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.86 GPIO.050.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.87 GPIO.050.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.88 GPIO.051.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.89 GPIO.051.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.90 GPIO.051.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.91 GPIO.051.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.92 GPIO.051.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.93 GPIO.051.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.94 GPIO.051.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.95 GPIO.051.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.96 GPIO.051.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.97 GPIO.051.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.98 GPIO.051.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.99 GPIO.051.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.100 GPIO.053.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.101 GPIO.053.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.102 GPIO.053.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.103 GPIO.053.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.108 GPIO.055.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.109 GPIO.055.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.110 GPIO.055.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.111 GPIO.055.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.112 GPIO.055.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.113 GPIO.055.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.114 GPIO.055.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.115 GPIO.055.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.116 GPIO.055.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.117 GPIO.055.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.118 GPIO.055.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.119 GPIO.055.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.120 GPIO.057.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.121 GPIO.057.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.122 GPIO.057.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.123 GPIO.057.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.124 GPIO.059.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.125 GPIO.059.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.126 GPIO.059.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.127 GPIO.059.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.128 GPIO.059.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.129 GPIO.059.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.130 GPIO.059.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.131 GPIO.059.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.132 GPIO.059.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.133 GPIO.059.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.134 GPIO.059.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.135 GPIO.059.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.136 GPIO.061.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.137 GPIO.061.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.138 GPIO.061.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.139 GPIO.061.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.144 GPIO.062.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.145 GPIO.062.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.146 GPIO.062.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.147 GPIO.062.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.148 GPIO.062.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.149 GPIO.062.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.150 GPIO.062.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.151 GPIO.062.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.152 GPIO.062.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.153 GPIO.062.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.154 GPIO.062.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.155 GPIO.062.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.156 GPIO.064.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.157 GPIO.064.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.158 GPIO.064.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.159 GPIO.064.061.3:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.160 GPIO.065.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.161 GPIO.065.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.162 GPIO.065.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.163 GPIO.065.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQDOUT.164 GPIO.065.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.165 GPIO.065.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.166 GPIO.065.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.167 GPIO.065.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQDOUT.168 GPIO.065.061.0:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.169 GPIO.065.061.1:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.170 GPIO.065.061.2:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.171 GPIO.065.061.3:DATAOUT.2
HMC.022.061:PHYDDIODQDOUT.172 GPIO.066.061.0:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.173 GPIO.066.061.1:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.174 GPIO.066.061.2:DATAOUT.3
HMC.022.061:PHYDDIODQDOUT.175 GPIO.066.061.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.0 GPIO.032.000.0:DATAOUT.1
